questions,option_A,option_B,option_C,option_D,correct_answer,option_E,source_file,source_folder,year,question,answer_llm,model_basename
¿Cuál es la causa más común de sangrado post menopaúsico?,Vaginitis atrófica,Pólipos endometriales,Tratamiento con estrógenos,Cáncer de cérvix,E,Atrofia endometrial,Prueba A,Year2020,2020,¿Cuál es la causa más común de sangrado post menopaúsico? A) Vaginitis atrófica B) Pólipos endometriales C) Tratamiento con estrógenos D) Cáncer de cérvix E) Atrofia endometrial,"Respuesta final: B) Pólipos endometriales. The most common cause of postmenopausal bleeding is endometrial polyps. These are benign growths that develop in the lining of the uterus and can cause bleeding after menopause. Other causes such as vaginal atrophy, hormone replacement therapy, cervical cancer, and endometrial atrophy are less common. However, endometrial polyps are the most frequent cause of postmenopausal bleeding.",JSL-MedLlama-3-8B-v2.0
"Mujer de 18 años, presenta desde hace cuatro días dolor tipo cólico en región epigástrica que luego de seis horas 
se localiza en fosa iliaca derecha; además náuseas, vómito e hiporexia. Examen: T°: 38 °C; Pulso: 90 X'; PA: 
120/70 mmHg; FR: 20 X'. Abdomen: ruidos hidroaéreos presentes; tumoración de 4x4 cm de consistencia dura 
con bordes definidos y dolorosa en fosa iliaca derecha. ¿Cuál es el manejo terapéutico inicial?",Drenaje percutáneo,Apendicectomía laparoscópica,Antibioticoterapia endovenosa,Drenaje transvaginal,C,Apendicectomía abierta,Prueba A,Year2020,2020,"Mujer de 18 años, presenta desde hace cuatro días dolor tipo cólico en región epigástrica que luego de seis horas 
se localiza en fosa iliaca derecha; además náuseas, vómito e hiporexia. Examen: T°: 38 °C; Pulso: 90 X'; PA: 
120/70 mmHg; FR: 20 X'. Abdomen: ruidos hidroaéreos presentes; tumoración de 4x4 cm de consistencia dura 
con bordes definidos y dolorosa en fosa iliaca derecha. ¿Cuál es el manejo terapéutico inicial? A) Drenaje percutáneo B) Apendicectomía laparoscópica C) Antibioticoterapia endovenosa D) Drenaje transvaginal E) Apendicectomía abierta",Respuesta final: B) Apendicectomía laparoscópica,JSL-MedLlama-3-8B-v2.0
"Recién nacido hijo de madre infectada por VIH, que no recibió tratamiento antirretroviral. Para prevenir la 
transmisión madre - niño del VIH. ¿Cuál es la indicación profiláctica recomendada?",Zidovudina en el RN durante las 3 semanas de,Aislamiento de la madre,Lamivudina en el RN por 3 días,ARV en el RN dentro de las primeras 48 horas,E,Suspender la lactancia materna,Prueba A,Year2020,2020,"Recién nacido hijo de madre infectada por VIH, que no recibió tratamiento antirretroviral. Para prevenir la 
transmisión madre - niño del VIH. ¿Cuál es la indicación profiláctica recomendada? A) Zidovudina en el RN durante las 3 semanas de B) Aislamiento de la madre C) Lamivudina en el RN por 3 días D) ARV en el RN dentro de las primeras 48 horas E) Suspender la lactancia materna","Resumen de la información: Se trata de un recién nacido cuyo padre es desconocido y la madre es portadora del VIH, sin haber recibido tratamiento antirretroviral. Se busca una indicación profiláctica para prevenir la transmisión del VIH del madre al niño.  Respuesta final: D) ARV en el RN dentro de las primeras 48 horas  La indicación profiláctica recomendada es administrar ARV al recién nacido dentro de las primeras 48 horas de vida para prevenir la transmisión del VIH. Esto se debe a que la ventana de oportunidad para la transmisión es más alta en los primeros días de vida del niño. La administración de ARV en el RN dentro de las primeras 48 horas es una medida efectiva para reducir el riesgo de transmisión del VIH.  La opción A) Zidovudina en el RN durante las 3 semanas no es la recomendación actual, ya que se ha demostrado que la duración de 3 semanas es insuficiente. La opción B) Aislamiento de la madre no es una medida efectiva para pre",JSL-MedLlama-3-8B-v2.0
"Se realiza el seguimiento a un grupo de pacientes con y otro sin concentración elevada de colesterol sanguíneo, 
para asociar un mayor riesgo de enfermedad coronaria. ¿Cuál es el tipo de estudio realizado?",Ecológico,Cohortes,Casos y controles,Cuasi experimental,B,Experimental,Prueba A,Year2020,2020,"Se realiza el seguimiento a un grupo de pacientes con y otro sin concentración elevada de colesterol sanguíneo, 
para asociar un mayor riesgo de enfermedad coronaria. ¿Cuál es el tipo de estudio realizado? A) Ecológico B) Cohortes C) Casos y controles D) Cuasi experimental E) Experimental",Respuesta final: B) Cohortes,JSL-MedLlama-3-8B-v2.0
"Mujer post menopaúsica, acude a consulta por presentar sangrado vaginal en regular cantidad de 2 días de 
evolución. ¿Cuál es la conducta a seguir para un diagnóstico oportuno?",Biopsia de endometrio con aspiración,Sólo taponamiento vaginal,Biopsia de cérvix por sacabocado,Toma de PAP,A,Ecografía pélvica,Prueba A,Year2020,2020,"Mujer post menopaúsica, acude a consulta por presentar sangrado vaginal en regular cantidad de 2 días de 
evolución. ¿Cuál es la conducta a seguir para un diagnóstico oportuno? A) Biopsia de endometrio con aspiración B) Sólo taponamiento vaginal C) Biopsia de cérvix por sacabocado D) Toma de PAP E) Ecografía pélvica","Respuesta final: A) Biopsia de endometrio con aspiración. The correct answer is A) Biopsia de endometrio con aspiración. This is because postmenopausal bleeding is a concerning symptom that requires further evaluation to rule out endometrial cancer. A biopsy of the endometrium with aspiration is the most appropriate diagnostic test in this scenario as it allows for direct visualization and sampling of the endometrial tissue. Other options such as taponamiento vaginal, biopsia de cérvix por sacabocado, and ecografía pélvica may not provide sufficient information to diagnose the cause of the bleeding. Toma de PAP is not indicated in this case as it is primarily used for cervical cancer screening in women under 65 years of age. Therefore, biopsia de endometrio con aspiración is the most appropriate diagnostic test to evaluate the cause of postmenopausal bleeding.",JSL-MedLlama-3-8B-v2.0
"¿Cuál es el esquema para TB sensible, según la norma técnica peruana?",3RHZE/2R3 H4,4RHZE/2R3 H3,2RHZE/4R3 H3,2RHZE/6Z2 E2,C,2RHZE/4R2 H2,Prueba A,Year2020,2020,"¿Cuál es el esquema para TB sensible, según la norma técnica peruana? A) 3RHZE/2R3 H4 B) 4RHZE/2R3 H3 C) 2RHZE/4R3 H3 D) 2RHZE/6Z2 E2 E) 2RHZE/4R2 H2","Respuesta final: B) 4RHZE/2R3 H3. The correct answer is B) 4RHZE/2R3 H3, which is the standard regimen for treating drug-susceptible tuberculosis in Peru. This regimen consists of four months of intensive phase (4RHZE) followed by two months of continuation phase (2R3 H3). This is in line with the World Health Organization's recommended treatment duration for TB. The other options are incorrect as they either have a different number of months in the intensive phase, a different number of drugs in each phase, or a different total duration of treatment. It is important to follow the standard regimen to ensure effective treatment and reduce the risk of drug resistance.",JSL-MedLlama-3-8B-v2.0
"Niño de tres años, presenta dolor en sus tobillos al que se agrega dolor abdominal y un exantema purpúrico en 
cintura y miembros inferiores. En los exámenes complementarios se observa proteinuria, hematuria; en la biopsia 
renal se muestra proliferación mesangial y depósitos de Ig A por inmunofluorescencia. ¿Cuál es el diagnóstico?",Insuficiencia renal,Síndrome de Alport,Granulomatosis de Wegener,Púrpura de Henoch Schönlein,D,Displasia renal,Prueba A,Year2020,2020,"Niño de tres años, presenta dolor en sus tobillos al que se agrega dolor abdominal y un exantema purpúrico en 
cintura y miembros inferiores. En los exámenes complementarios se observa proteinuria, hematuria; en la biopsia 
renal se muestra proliferación mesangial y depósitos de Ig A por inmunofluorescencia. ¿Cuál es el diagnóstico? A) Insuficiencia renal B) Síndrome de Alport C) Granulomatosis de Wegener D) Púrpura de Henoch Schönlein E) Displasia renal","Respuesta final: D) Púrpura de Henoch Schönlein. The child's symptoms of leg pain, abdominal pain, and purpuric rash, along with laboratory findings of proteinuria and hematuria, are consistent with Henoch-Schönlein purpura, which is characterized by mesangial proliferation and IgA deposition in the renal biopsy. The other options do not match the clinical presentation and laboratory findings.",JSL-MedLlama-3-8B-v2.0
¿Cuáles son las localizaciones más comunes de la punta apendicular?,"Preíleal, pericólica derecha, infraovárica","Retrocecal, retroperitoneal, subcecal","Retrocecal, pélvica, intraperitoneal","Pericólica derecha, infraovárica, pélvica",C,"Retrocecal, subcecal, supracecal",Prueba A,Year2020,2020,"¿Cuáles son las localizaciones más comunes de la punta apendicular? A) Preíleal, pericólica derecha, infraovárica B) Retrocecal, retroperitoneal, subcecal C) Retrocecal, pélvica, intraperitoneal D) Pericólica derecha, infraovárica, pélvica E) Retrocecal, subcecal, supracecal","Respuesta final: A) Preíleal, pericólica derecha, infraovárica. The tip of the appendix is most commonly found in the following locations: preileal, pericolic right, and infraovarian. These locations are based on anatomical studies and surgical observations. The appendix is a small, finger-like pouch attached to the cecum, and its tip can vary in position, but these three locations are the most common. Other options, such as retrocecal, retroperitoneal, subcecal, pelvic, and intraperitoneal, are less common locations for the tip of the appendix. The answer is A) Preileal, pericólica derecha, infraovárica.",JSL-MedLlama-3-8B-v2.0
¿Qué manifestación clínica obliga a la resolución quirúrgica de un recién nacido con enterocolitis necrotizante?,Neumoperitoneo,Diarrea persistente,Hematoquezia,Shock hipovolémico,A,Vómitos biliosos,Prueba A,Year2020,2020,¿Qué manifestación clínica obliga a la resolución quirúrgica de un recién nacido con enterocolitis necrotizante? A) Neumoperitoneo B) Diarrea persistente C) Hematoquezia D) Shock hipovolémico E) Vómitos biliosos,"Respuesta final: C) Hematoquezia. The clinical manifestation that mandates surgical intervention in a newborn with necrotizing enterocolitis is hematochezia. Hematochezia is the passage of bloody stools, which is a sign of intestinal bleeding and can be a life-threatening complication of necrotizing enterocolitis. Surgical intervention is often required to remove the necrotic bowel tissue and prevent further complications. Other options such as pneumoperitoneum, persistent diarrhea, hypovolemic shock, and bilious vomiting may also be seen in necrotizing enterocolitis but do not necessarily require surgical intervention. However, hematochezia is a clear indication for surgical exploration and intervention.",JSL-MedLlama-3-8B-v2.0
"Recién nacido varón de 48 horas de vida, presenta hipoactividad, polipnea y plétora. EG de 42 semanas por 
Capurro, madre con preeclamsia leve. Laboratorio: leucocitos: normal, Hto: 70%, glucosa: 55 mg/dl. ¿Cuál es el 
diagnóstico?",Policitemia,Hipoglicemia,Hiponatremia,Sepsis neonatal,A,Taquipnea transitoria,Prueba A,Year2020,2020,"Recién nacido varón de 48 horas de vida, presenta hipoactividad, polipnea y plétora. EG de 42 semanas por 
Capurro, madre con preeclamsia leve. Laboratorio: leucocitos: normal, Hto: 70%, glucosa: 55 mg/dl. ¿Cuál es el 
diagnóstico? A) Policitemia B) Hipoglicemia C) Hiponatremia D) Sepsis neonatal E) Taquipnea transitoria","Resumen de la información: Recién nacido varón de 48 horas de vida con hipoactividad, polipnea y plétora. EG de 42 semanas por Capurro, madre con preeclamsia leve. Laboratorio: leucocitos: normal, Hto: 70%, glucosa: 55 mg/dl.  Diagnóstico: La respuesta correcta es D) Sepsis neonatal.  Explicación: La hipoactividad, polipnea y plétora en un recién nacido pueden indicar una infección, como la sepsis neonatal. La madre con preeclamsia leve puede haber influido en la presentación de estos síntomas. El nivel de glucosa en sangre es normal, lo que descarta la hipoglicemia. La taquipnea transitoria suele presentarse en los primeros días de vida y no se asocia con los síntomas descritos. La policitemia y la hiponatremia no se correlacionan con los síntomas del paciente.  Por lo tanto, el diagnóstico más probable es sepsis neonatal.",JSL-MedLlama-3-8B-v2.0
"En la evaluación de un recién nacido se encuentra anomalías cardíacas y cataratas. La madre presentó exantema 
en cara y tórax durante la cuarta semana de gestación. ¿Qué enfermedad sufrió la madre durante el embarazo?",Mononucleosis,Varicela,Toxoplasmosis,Sarampión,E,Rubéola,Prueba A,Year2020,2020,"En la evaluación de un recién nacido se encuentra anomalías cardíacas y cataratas. La madre presentó exantema 
en cara y tórax durante la cuarta semana de gestación. ¿Qué enfermedad sufrió la madre durante el embarazo? A) Mononucleosis B) Varicela C) Toxoplasmosis D) Sarampión E) Rubéola","Respuesta final: C) Toxoplasmosis. The mother's symptoms of rash on the face and chest during the fourth week of pregnancy are indicative of toxoplasmosis, which is a parasitic infection caused by Toxoplasma gondii. This infection can be transmitted to the fetus, leading to congenital anomalies such as heart defects and cataracts. The other options, such as mononucleosis, varicella, measles, and rubella, do not typically present with a rash on the face and chest during pregnancy and are not commonly associated with congenital heart defects and cataracts. Therefore, the correct answer is C) Toxoplasmosis.",JSL-MedLlama-3-8B-v2.0
"Una madre informa que ha visto gusanos en las evacuaciones de su hija de tres años de edad; los describe de 1 
cm de largo aproximadamente, blanquecinos y parece que se mueven. ¿Cuál es la causa de infestación más 
probable?",Diphyllobothrium latum,Toxocara canis,Ascaris lumbricoides,Taenia solium,E,Enterobius vermicularis,Prueba A,Year2020,2020,"Una madre informa que ha visto gusanos en las evacuaciones de su hija de tres años de edad; los describe de 1 
cm de largo aproximadamente, blanquecinos y parece que se mueven. ¿Cuál es la causa de infestación más 
probable? A) Diphyllobothrium latum B) Toxocara canis C) Ascaris lumbricoides D) Taenia solium E) Enterobius vermicularis",Respuesta final: C) Ascaris lumbricoides,JSL-MedLlama-3-8B-v2.0
"¿Cuál es el método indicado, para no lesionar el colédoco, en una colecistectomía por colecistitis aguda calculosa 
con intensa inflamación de la zona colecisto-hepato-coledociana?",Colecistectomía parcial con sección en,Colecistostomía abierta más drenaje,Colecistectomía indirecta de infundíbulo a fondo,Colecistendesis extrayendo los cálculos,A,Colecistectomía directa de fondo a infundíbulo,Prueba A,Year2020,2020,"¿Cuál es el método indicado, para no lesionar el colédoco, en una colecistectomía por colecistitis aguda calculosa 
con intensa inflamación de la zona colecisto-hepato-coledociana? A) Colecistectomía parcial con sección en B) Colecistostomía abierta más drenaje C) Colecistectomía indirecta de infundíbulo a fondo D) Colecistendesis extrayendo los cálculos E) Colecistectomía directa de fondo a infundíbulo","Respuesta final: C) Colecistectomía indirecta de infundíbulo a fondo. The correct answer is C) Colecistectomía indirecta de infundíbulo a fondo. This method is indicated to avoid injury to the common bile duct during a cholecystectomy in the presence of severe inflammation of the cysto-hepato-choledochian zone. It involves dissecting the gallbladder from the infundibulum of the bile duct to the fundus, allowing for the removal of the gallbladder while minimizing the risk of damaging the common bile duct. This approach is particularly useful in cases where the gallbladder is inflamed and adherent to the bile duct. Other options, such as partial cholecystectomy or open cholecystostomy with drainage, may not provide the same level of protection against common bile duct injury. Cholecystendesis, which involves extracting stones through the cystic duct, is not typically performed in cases of acute cholecystitis with severe inflammation. Direct cholecystectomy from fundus to infundibulum may not be the best option in this scenario due to the risk of common bile duct injury. Therefore, the indirect approach from infund",JSL-MedLlama-3-8B-v2.0
"Varón de 16 años, presenta vómitos, anorexia, astenia, constipación y poliuria de instalación progresiva en las 
últimas semanas. Antecedente: consumo de suplementos vitamínicos diariamente durante los últimos siete meses, 
como parte de un programa de entrenamiento físico intensivo. Laboratorio: calcio sérico: 13 mg/dl; concentraciones 
elevadas de 25(OH)D: 150 ng/dl e hiperfosfatemia. Ecografía renal: signos de hipercalcinosis. ¿El exceso de qué 
vitamina es la causal?",A,B,C,E,E,D,Prueba A,Year2020,2020,"Varón de 16 años, presenta vómitos, anorexia, astenia, constipación y poliuria de instalación progresiva en las 
últimas semanas. Antecedente: consumo de suplementos vitamínicos diariamente durante los últimos siete meses, 
como parte de un programa de entrenamiento físico intensivo. Laboratorio: calcio sérico: 13 mg/dl; concentraciones 
elevadas de 25(OH)D: 150 ng/dl e hiperfosfatemia. Ecografía renal: signos de hipercalcinosis. ¿El exceso de qué 
vitamina es la causal? A) A B) B C) C D) E E) D","Respuesta final: C) C  The excessive intake of Vitamin C is the cause of the symptoms. The patient's history of taking daily vitamin supplements as part of an intense physical training program, along with the laboratory findings of elevated 25(OH)D levels and hyperphosphatemia, suggest Vitamin D toxicity. The symptoms of vomiting, anorexia, asthenia, constipation, and polyuria are consistent with Vitamin D toxicity. The elevated calcium levels and signs of hypercalcemia on renal ultrasound further support this diagnosis. Therefore, the answer is C) C.  The excessive intake of Vitamin C is the cause of the symptoms. The patient's history of taking daily vitamin supplements as part of an intense physical training program, along with the laboratory findings of elevated 25(OH)D levels and hyperphosphatemia, suggest Vitamin D toxicity. The symptoms of vomiting, anorexia, asthenia, constipation, and polyuria are consistent with Vitamin D toxicity. The elevated calcium levels and signs of hypercalcemia on renal ultrasound further support this diagnosis. Therefore, the answer is C) C.  The excessive intake of Vitamin C is the cause of the symptoms. The patient's history of taking daily vitamin supplements as part of an",JSL-MedLlama-3-8B-v2.0
"¿Qué zona de la piel se caracteriza por presentar epidermis gruesa, numerosos corpúsculos de Meissner, 
corpúsculos de Paccini a nivel dérmico y comunicaciones arteriovenosas especializadas conocidas como cuerpos 
glómicos?",Pulpejos de dedos,Espalda,Cuero cabelludo,Abdomen,A,Axilar,Prueba A,Year2020,2020,"¿Qué zona de la piel se caracteriza por presentar epidermis gruesa, numerosos corpúsculos de Meissner, 
corpúsculos de Paccini a nivel dérmico y comunicaciones arteriovenosas especializadas conocidas como cuerpos 
glómicos? A) Pulpejos de dedos B) Espalda C) Cuero cabelludo D) Abdomen E) Axilar","Respuesta final: A) Pulpejos de dedos. The correct answer is A) Pulpejos de dedos. The fingertips are characterized by having thick epidermis, numerous Meissner's corpuscles, Pacinian corpuscles at the dermal level, and specialized arteriovenous communications known as glomus bodies. These features are responsible for the high sensitivity and tactile acuity of the fingertips. The other options do not possess these specific characteristics. B) The back does not have the same level of sensory receptors as the fingertips. C) The scalp lacks the same density of sensory receptors and does not have glomus bodies. D) The abdomen is not characterized by thick epidermis or the specific types of sensory receptors found in the fingertips. E) The axilla does not have the same level of tactile acuity or the same types of sensory receptors as the fingertips. Therefore, the correct answer is A) Pulpejos de dedos.",JSL-MedLlama-3-8B-v2.0
"Mujer de 36 años sin hijos, casada recientemente, se le detecta un cáncer de cérvix estadio clínico FIGO Ia. ¿Qué 
procedimiento se le recomienda?",Histerectomía abdominal,Legrado endocervical,Radioterapia,Conización cervical,D,Histerectomía radical,Prueba A,Year2020,2020,"Mujer de 36 años sin hijos, casada recientemente, se le detecta un cáncer de cérvix estadio clínico FIGO Ia. ¿Qué 
procedimiento se le recomienda? A) Histerectomía abdominal B) Legrado endocervical C) Radioterapia D) Conización cervical E) Histerectomía radical","Respuesta final: B) Legrado endocervical. The recommended treatment for a 36-year-old woman with a newly diagnosed stage Ia cervical cancer is a loop electrosurgical excision procedure (LEEP), also known as a Légrado endocervical. This minimally invasive procedure is suitable for early-stage cervical cancer and involves the removal of the abnormal tissue using a thin, wire loop charged with electric current. It is an effective and commonly used treatment option for this stage of cervical cancer. Other options such as hysterectomy abdominal, radiation therapy, conization cervical, and radical hysterectomy are typically reserved for more advanced stages of the disease.",JSL-MedLlama-3-8B-v2.0
"La presentación de los dos primeros casos de COVID-19 presentados en Wuhan (China) en el 2019 se considera 
como:",Holoendemia,Endemia,Pandemia,Hiperendemia,E,Epidemia,Prueba A,Year2020,2020,"La presentación de los dos primeros casos de COVID-19 presentados en Wuhan (China) en el 2019 se considera 
como: A) Holoendemia B) Endemia C) Pandemia D) Hiperendemia E) Epidemia","La presentación de los dos primeros casos de COVID-19 en Wuhan (China) en el 2019 se considera como: E) Epidemia. The initial two cases of COVID-19 presented in Wuhan, China in 2019 are considered an epidemic. The definition of an epidemic is the occurrence of cases of a disease in a community or region at a rate that is clearly in excess of normal expectancy. In this case, the two initial cases marked the beginning of a larger outbreak, which eventually became a pandemic. Therefore, the correct answer is E) Epidemia.  Respuesta final:E) Epidemia.",JSL-MedLlama-3-8B-v2.0
"Varón de 70 Kg, sufrió una quemadura por flama que abarcó la mayor parte de la región anterior del tronco. 
Examen: FV estables, lesiones ampulares que se extienden en cara anterior del tórax y abdomen. ¿Qué porcentaje 
de superficie corporal se encuentra quemada?",9,27,36,20,E,18,Prueba A,Year2020,2020,"Varón de 70 Kg, sufrió una quemadura por flama que abarcó la mayor parte de la región anterior del tronco. 
Examen: FV estables, lesiones ampulares que se extienden en cara anterior del tórax y abdomen. ¿Qué porcentaje 
de superficie corporal se encuentra quemada? A) 9 B) 27 C) 36 D) 20 E) 18","Respuesta final: C) 36  The patient is a 70 kg male who suffered a flame burn that covers most of the anterior chest and abdomen. The examination shows stable vital signs and ampullar lesions on the front of the chest and abdomen. To calculate the percentage of body surface area burned, we can use the rule of nines. The anterior chest and abdomen make up 36% of the total body surface area. Therefore, the correct answer is C) 36.  The rule of nines is a method used to estimate the percentage of total body surface area affected by burns. It divides the body into sections, with each section representing 9% or 18% of the total body surface area. The anterior chest and abdomen are considered one section, which accounts for 18% of the body surface area. Since the burn covers most of this area, we can estimate that approximately 36% of the body surface area is affected.  It's important to note that this is an estimation and not an exact measurement. In a real clinical setting, a more accurate assessment would be made by a healthcare professional using a combination of physical examination, patient history, and possibly additional diagnostic tools.  The other options (A) 9, (B",JSL-MedLlama-3-8B-v2.0
"Mujer de 21 años copiloto de auto que presenta colisión frontal; ingresa a Emergencia con funciones vitales 
estables en posición decúbito supino, miembro inferior derecho con acortamiento, cadera derecha en flexión y 
rotación interna con mucho dolor para la extensión. ¿Cuál es el diagnóstico más probable?",Luxación anterior de cadera,Fractura de fémur,Luxación de rodilla,Fractura pélvica,E,Luxación posterior de cadera,Prueba A,Year2020,2020,"Mujer de 21 años copiloto de auto que presenta colisión frontal; ingresa a Emergencia con funciones vitales 
estables en posición decúbito supino, miembro inferior derecho con acortamiento, cadera derecha en flexión y 
rotación interna con mucho dolor para la extensión. ¿Cuál es el diagnóstico más probable? A) Luxación anterior de cadera B) Fractura de fémur C) Luxación de rodilla D) Fractura pélvica E) Luxación posterior de cadera","Resumen de la información: La paciente es una mujer de 21 años que se encuentra en posición decúbito supino con un miembro inferior derecho acortado, cadera derecha en flexión y rotación interna con dolor al intentar extenderla. Se ha producido una colisión frontal.  Diagnóstico más probable: La combinación de síntomas y signos sugiere un diagnóstico de luxación posterior de cadera.  Respuesta final: E) Luxación posterior de cadera  The patient's symptoms and signs, including the shortened right lower extremity, flexion and internal rotation of the right hip, and pain with attempted extension, are consistent with a diagnosis of posterior hip dislocation. The mechanism of injury, a frontal collision, also supports this diagnosis. Therefore, the most likely diagnosis is E) Luxación posterior de cadera.  The answer is E) Luxación posterior de cadera.  The patient's symptoms and signs, including the shortened right lower extremity, flexion and internal rotation of the right hip, and pain with attempted extension, are consistent with a diagnosis of posterior hip dislocation. The mechanism of injury, a frontal collision, also supports this diagnosis. Therefore,",JSL-MedLlama-3-8B-v2.0
"Se denomina ...... a toda enfermedad infecciosa que afecta a un porcentaje elevado de la población en dos o más 
países de una región epidemiológica.",pandemia,epidemia,brote,endemia,A,hiperenedemia,Prueba A,Year2020,2020,"Se denomina ...... a toda enfermedad infecciosa que afecta a un porcentaje elevado de la población en dos o más 
países de una región epidemiológica. A) pandemia B) epidemia C) brote D) endemia E) hiperenedemia",La respuesta final es A) pandemia.,JSL-MedLlama-3-8B-v2.0
"Varón de 30 años, desde hace un año presenta un episodio semanal de cefalea recurrente de lenta instalación, 
con dolor sordo, lo compara por una venda apretada alrededor de la cabeza; además presenta contracción de 
músculos posteriores del cuello; el dolor dura de 4-10 horas y no empeora con el ejercicio físico. Examen físico 
normal. ¿Cuál es el diagnóstico más probable?",Tumor cerebral,Cefalea tensional,Cefalea en racimos,Migraña,B,Disfunción temporomandibular,Prueba A,Year2020,2020,"Varón de 30 años, desde hace un año presenta un episodio semanal de cefalea recurrente de lenta instalación, 
con dolor sordo, lo compara por una venda apretada alrededor de la cabeza; además presenta contracción de 
músculos posteriores del cuello; el dolor dura de 4-10 horas y no empeora con el ejercicio físico. Examen físico 
normal. ¿Cuál es el diagnóstico más probable? A) Tumor cerebral B) Cefalea tensional C) Cefalea en racimos D) Migraña E) Disfunción temporomandibular","Resumen de la información: El paciente es un varón de 30 años que presenta cefaleas recurrentes semanalmente. El dolor es de lenta instalación, sordo y se siente como una venda apretada alrededor de la cabeza. También presenta contracciones de músculos posteriores del cuello. El dolor dura entre 4-10 horas y no se alivia con el ejercicio físico. El examen físico es normal.  Respuesta final: B) Cefalea tensional  La cefalea tensional es la más probable diagnóstico en este caso debido a los síntomas descritos, como el dolor de lenta instalación, sensación de una venda apretada alrededor de la cabeza y contracciones musculares posteriores del cuello. El dolor que dura entre 4-10 horas y no se alivia con el ejercicio físico también es consistente con la cefalea tensional. El examen físico normal descarta otras opciones como tumor cerebral o disfunción temporomandibular. Migraña y cefalea en racimos suelen presentar síntomas más agudos y específ",JSL-MedLlama-3-8B-v2.0
"Niña de 10 años, traída para valoración de un posible hipocrecimiento, su talla actual se encuentra en el percentil 
10 de la población general, su talla genética está situada en el percentil 15 de la población de referencia; su 
desarrollo sexual corresponde a una pubarquia 1 y a una telarquia 1 de Tanner; su edad ósea es de 9 años. La 
velocidad de crecimiento del último año ha sido de 5 cm/año. ¿Qué condición de crecimiento tiene?",Hipocrecimiento por un hipotiroidismo congénito,Hipocrecimiento por un síndrome de Turner,Hipocrecimiento por deficiencia de la hormona,Crecimiento normal,D,Hipocrecimiento por una enfermedad celiaca,Prueba A,Year2020,2020,"Niña de 10 años, traída para valoración de un posible hipocrecimiento, su talla actual se encuentra en el percentil 
10 de la población general, su talla genética está situada en el percentil 15 de la población de referencia; su 
desarrollo sexual corresponde a una pubarquia 1 y a una telarquia 1 de Tanner; su edad ósea es de 9 años. La 
velocidad de crecimiento del último año ha sido de 5 cm/año. ¿Qué condición de crecimiento tiene? A) Hipocrecimiento por un hipotiroidismo congénito B) Hipocrecimiento por un síndrome de Turner C) Hipocrecimiento por deficiencia de la hormona D) Crecimiento normal E) Hipocrecimiento por una enfermedad celiaca","Respuesta final: B) Hipocrecimiento por un síndrome de Turner. The child's height is below the 10th percentile of the general population, but her genetic height is at the 15th percentile, indicating a constitutional delay in growth. The Tanner staging for pubic and breast development is consistent with a 9-year-old, and the bone age is also 9 years, which further supports a constitutional delay. The growth velocity of 5 cm/year is within the normal range for a child of this age. Therefore, the most likely diagnosis is a constitutional delay in growth, which is not associated with any of the other options provided.",JSL-MedLlama-3-8B-v2.0
"Neonato femenino de 25 días, con hepatomegalia, vómitos, hipoglicemia, convulsiones, catarata, pobre ganancia 
ponderal. Presencia de sustancias reductoras en heces luego de la ingesta de leche. ¿Cuál es el diagnóstico más 
probable?",Von Gierke,Enfermedad de Pompe,Fenilcetonuria,Galactosemia,D,Hemocistinemia,Prueba A,Year2020,2020,"Neonato femenino de 25 días, con hepatomegalia, vómitos, hipoglicemia, convulsiones, catarata, pobre ganancia 
ponderal. Presencia de sustancias reductoras en heces luego de la ingesta de leche. ¿Cuál es el diagnóstico más 
probable? A) Von Gierke B) Enfermedad de Pompe C) Fenilcetonuria D) Galactosemia E) Hemocistinemia","Respuesta final: D) Galactosemia. The symptoms of hepatomegaly, vomiting, hypoglycemia, seizures, cataracts, and poor weight gain in a 25-day-old female neonate, along with the presence of reducing substances in the stool after consuming milk, are indicative of galactosemia. This condition is caused by a deficiency in the enzyme galactose-1-phosphate uridyltransferase, leading to the accumulation of galactose-1-phosphate, which can cause damage to the liver, brain, and eyes. The presence of reducing substances in the stool after milk intake suggests that the infant is unable to properly metabolize galactose, which is found in milk. Therefore, the most likely diagnosis is galactosemia.",JSL-MedLlama-3-8B-v2.0
¿En qué síndrome es más frecuente la enfermedad valvular aórtica bicúspide?,Noonan,Proteus,Marfan,Williams,E,Turner,Prueba A,Year2020,2020,¿En qué síndrome es más frecuente la enfermedad valvular aórtica bicúspide? A) Noonan B) Proteus C) Marfan D) Williams E) Turner,"Para responder esta pregunta, debemos revisar los síndromes asociados con la enfermedad valvular aórtica bicúspide. La enfermedad valvular aórtica bicúspide es más frecuente en el síndrome de Marfan. Por lo tanto, la respuesta correcta es C) Marfan.  Respuesta final: C) Marfan.",JSL-MedLlama-3-8B-v2.0
